comment,offensive
جب یہ اصول بنایا گیا تھا خواتین کو نیب آفس تفتیش کے لیے نہیں بلایا جائے گا ۔تو مریم کو کیوں اریسٹ کیا نواز شریف اور بچوں کے سامنے کیوں اریسٹ کیا گیا اس کا جواب باجوہ بیغیرت دے گا یا چمہ چٹی #PakistanStandsWithMaryam pic.twitter.com/o86j0UiGVc,1
#باجوھ_آصف_فیض_نیازی_مردہ_باد #باجوھ_آصف_فیض_نیازی_بیغیرت ) @AlamgirMian @ambermughal60 @Ashimalik088 pic.twitter.com/FVbyHh2BF7,1
سر مشرف سے بڑا بیغیرت باجوہ ہے https://twitter.com/alimdar82/status/1159385082060267520 …,1
"چپ کر بیغیرت مادر چود بہنچود واقعی تیرے میں غیرت ہے تو باجوہ کو کچھ بول جس نے مہاجروں کی گانڈ مار مار کر ان کی گانڈ تباہ کردی ، ابھے او نمک حرام ،نشئی کے غلام",1
اگر ہم لوگ بیغیرت نہ ہوتے تو کیا نوازشریف جیل میں ہوتا چیین کو چھوڑ کر امریکہ کہ نیچے جا سکتا تھا باجوہ اگر بیغیرت نہیں ہیں تو مریم نواز کیوں گرفتار ہوئی اگر پو بھی گئی تو ابھی تک ہم لوگ گھروں میں کیا کر رہے ہیں,1
کشمیر پر سودا کرنے والی بیغیرت سیلیکٹڈ حکومت اور کنجر جنرل باجوہ نے عوام کی توجہ اپنی ناکامی سے ہٹانے کیلیئے مریم نواز کو گرفتار کرلیا۔ بھول جاو قومی یکجہتی اب! #MaryamNawaz #NAB,1
"آج تک اس جنگ میں کام آئے تین سو لیکر تین ہزار (زیادہ تر)تک نادرن لائٹ انفنٹری کے جوانوں کی لاشوں کا کوئی والی وارث نہیں بنا- حالانکہ یہ اس جنگ کے شہید تھے جو جنرل مشرف،عزیز،محمود،شاہدعزیز جیسے بےغیرت جنرلوں کی بھینٹ چڑھے۔ لیفٹنٹ شیرخان کو بھارتی برگئیڈیر باجوہ عزت دلوا گیا۔",1
خوب تو یہ بےغیرت آگیا نہ اوقات پہ پتہ تھا پہلے ہی کہ عالمی سازش جسکا حصہ نیازی اور کتا باجوہ سارا کھیل پاکستان کے ایٹمی طاقت ھونے سے جوہری ہتھیار چھین لئے جانے تک ھے۔ @ImranKhanPTI لعنتی حرامی کتے ایٹمی ہتھیار تمہارے باپ کی ملکیت ہیں جو تو یہ بکواس کررھا #ناکام_سلیکٹڈ_حکومت pic.twitter.com/Phf878hjpR,1
بیغیرت سارا نیٹ ورک ملا ہوا۔ بے شرم بیغیرت قمر باجوہ بھی,1
سلیکٹڈ نیازی بےغیرت ہے۔ نیازی کا غیرت سے دور دور تک کوئی لینا دینا نہیں ہےاسکا ماضی ہی دیکھ لو بےشرم آدمی نے ملک کا بیڑاغرق کردیا ہے ملک کی جو عزت تھی وہ بھی اسنے ختم کردی ہے پوری دنیا میں پاکستان کا مزاق بنا دیا ہےاور باجوہ اس میں مکمل برابر کا شریک ہےجسکا بعد میں حساب دینا ہوگا,1
بیشرم بیغیرت جرنل قمر باجوہ برقے سے باہر آ کر مارشلاء لگا۔ https://twitter.com/geonews_urdu/status/1151879563875627008 …,1
کلبھوشن یادیو عالمی عدالت سے آج اس کی چھٹی کا باقاعدہ نوٹیفیکیشن جاری ھو جائے گا۔ اور ہم پہ مسلط محب وطن جرنل باجوہ صاب اور نیازی بےغیرت بہت عزت و احترام کے ساتھ اسے بھارت کے حوالے کرنے کی تیاریاں شروع کریں گے یہ ھے اصل تبدیلی ✌,1
جج کھوسہ بھی اپنے سسر کی طرح جرنیل مافیا کے ساتھ ملا ہوا ہے اس باجوہ بےغیرت بےشرم بےضمیر کے کہنے پر یہ زانی خان منافق اعظم کے ساتھ گٹھ جوڑ کر کے نواز شریف صاحب کے خلاف فیصلے دے رہے ہیں ۔🤤👞👞👞👞,1
یار ہمارے ایک جنرل اور بریگیڈیئر اپنی ہی مادر وطن کو بیچتے پکڑے گئے اور جنرل مشرف کیانی کرامت جیسے چیف ملک کو بیچ کر ڈالر لے کر پاکستان سے باہر عیاشیاں کر رہے ہیں ۔ اور باجوہ بیغیرت عمران خان کو لا کر باقی بچے ملک کا کباڑہ نکال چکا ہے,1
بکسہ چور باجوہ اور بیغیرت عمران ان کو سپورٹ کرنے والے دلال عدلیہ کے ججز کا گریبان پکڑیں گے اگر خدانخواستہ میاں صاحب کو کچھ ہوا تو,1
پاکستان کیلیے یہ نیک کام باجوہ صاحب بخوبی انجام دیرھا پاکستان کو بلیک لسٹ کرنے کیلے ١پنی بیغیرت آرمی ھی کافی ھے کسی باھر کے دشمن کی کیا ضرورت,1
"جنرل باجوےنے کہا تھا کہ اگر فیض آباد دھرنے میں فوج کا کوئی فرد ملوث ھوا تو استعفی دے دوں گا لیکن اس بےغیرت بریگیڈ کے سربراہ نے استعفی کیا دینا تھا بلکہ ملوث فرد کو ڈی جی آئی ایس آئی بنایا باجوہ جی کوئی زبان بھی ھوتی ہے،کوئی اخلاقیات بھی ھوتی ہےجو کہ شائد آپ جیسوں میں نہیں ھوتی",1
جبکہ باجوہ بیغیرت کا ویژن ھے ملک کو کنگال بنانا مقروض کرکے دوسروں کے ھاتھ بیچنا,1
ان بیغیرت باجوہ والوں نے جان بوجھ یہ گھناٶنا کھیل کھیلا,1
دنیا کی بیغیرت اور غلیظ ترین فوج یہی تو چاھتی ھے جیسا کہ ھمارے چند باجوہ جیسے بیغیرت اور ضمیر فروش چاھتے ھیں https://twitter.com/BBCUrdu/status/1127021109646372865 …,1
"بندہ بیغیرت ہونا چاہیۓ، تاویلیں بہت۔۔۔۔ اس مہا چَوَل کو کوٸ یہ بتاٶ کہ تاریخ میں سب سے زیادہ تعداد میں جرنیلوں نے اس ڈونکی راجہ کو سنگھاسن پر بٹھانے میں مدد کی۔ جنرل پاشا، جنرل مشرف، جنرل غفور، جنرل باجوہ۔ کیا ان سب کی ملی جلی کاوش سے یہ عذاب عوام پر مسلط نہیں ہوا؟ https://twitter.com/GhulamHusainPK/status/1126114395980009473 …",1
"جب قوم اجتماعی طور پر بیغیرت ہو جائے تو ایسی قوم پرعمران خان,جاوید باجوہ اور آسف کھسرا جیسے لوگ عذاب بناکر فائز کردئیے جاتے ہیں🖐",1
او بیغیرت بابا اسکو تیرا جوایئ باجوہ لایا ہے اور پاشا نے اس سانپ کو دودھ پلایا تھا۔۔۔,1
"پرلے درجے کا بد اخلاق، بے وقوف احمق نکمہ .....جنہوں نے یہ شیطان ہم پہ مسلط وہ بھی پرلے درجے کے بیغیرت ہیں غفورہ عرف بتاؤں اور باجوہ عرف لسوڑہ ہیں",1
پاکستان کے جرنیلوں کو ڈوب مرنا چاہیے ۔ پاکستانی عوام کو ہی غدار کہہ راہے۔ یہ بیغیرت خود غدار ہیں۔ایک غدار ملک سے بھاگا ہوا کمر درد کا بہانہ لگا کر۔آصف غفور اپنی شکل دیکھ آئینے میں جیسی تیری شکل ہے ویسی باتیں کر راہا توں۔غدار قمر باجوہ بے شرم بے شرم بے شرم فٹے منہ تاڈہ https://twitter.com/alimdar82/status/1122987297924894720 …,1
سالا بیغیرت علی زیدی جو ایک کونسلر کی سیٹ نہ جیت سکا وہ آج قومی اسمبلی کی سیٹ جیت کر منسٹر بنا ہوا ہے۔ لخ لعنت باجوہ اور غفور پر۔,1
ھم جانتے ھیں تو غدار باجوہ کا کتا ھے باجوہ بیغیرت کے کہنے پر بھونکتا ھے https://twitter.com/geonews_urdu/status/1111933010251788289 …,1
"مودی کے نکاح میں ہیں باجوہ۔خان اور خٹک ابھی نندن بھیجا واپس، آفرین انہیں بےغیرت کہتے ہوئے نہ اٹک",1
"مسلم لیگ نون واقعی بے غیرتی کی حدوں کو چھو رہی ہے۔ میاں صاحب کی بیماری پر احتجاج کرنے کی بجائے وہ باجوے جیسے کاہر، بزدل اور بےغیرت صوبیدار سے اظہار یکجہتی کرتے پھر رہے ہیں جب کہ سب سے بڑا مجرم باجوہ ہی ہے",1
#بےغیرت_بےضمیر_عمران قمر جاوید باجوہ اور عمران خان سیدھے جا کر مودی کے پاوں پڑ جاہیں ۔ یا کم از کم خود مختاری اور ملکی دفاع کے بھاشن دینے بند کر دیں,1
پہلے بھی ایران نے گس کے حملہ کیا تھا اب انڈیا اور سب سے پہلے امریکہ نے اب پاکستان کی عادت پڑ چکی هے گهس کر حمله کرو اور واپس جاؤ مگر GHQ کو کچھ نه کہو۔۔۔ باجوه بےغيرت,1
کی میرے قتل کے بعداس نے جفاسے توبہ ہائےاس زود پشیماں کا پشیماں ہونا پیر سیال صاحب نے چند ماہ قبل جو شرمناک رول ادا کیا اب اس پر پشیماں ہونے سے کیا فائدہ ابھی اس بےغیرت باجوہ بٹالین اور پی ٹی آئی سے پیسے لیکر خاموش ہی رہیں۔ عزت سادات تو گئی,1
باجوہ بھی نیازی کی طرح تھوک کر چاٹنے کا ماہر ہے بیغیرت کبھی بھی استعفی نہیں دے گا,1
"اور میاں صاحب پر پانامہ کے الزامات لگا کر اقامہ کیلئے زبردستی سزا دلوانے والے بیغیرت باجوہ نے کچھ بولا یا نہیں ویسے جی آپکی اپنی پنجابی فوج ہے۔ آپ ہی لوگ کہتے ہو جو کرتی ہے باالکل صحیح کرتی ہے جب وہ مہاجر, بلوچ اور پختونوں کو مارتی ہے",1
اس بیغیرت کو باجوہ قادیانی نے دی ھے,1
باجوہ اپنے بےغیرت اور ناپاک فوجیوں کو لگام دو ورنہ بنگالیوں نے جو حال کیا تھا وہ بھول جاوگے برداشت کی بھی حد ہوتی ہے ہمارے گھر مسمار کیۓ بازاروں کو مسمار کیۓ ہمیں دربدر کیاہمیں مارا ہمارے واساٸل پر قبضہ کیا ہم نے کچھ نہيں کہا.پر اب تو حد ہوگی اب ہمارے عزت پہ ہاتھ ڈالا جاتا ہے,1
جرنل باجوہ بیغیرت نہ ھوتا تو نیازی کتے کی اولاد بھی ھم پر مسلط نہ ہوتا پھر بھی پاک فوج کو سلام اور ملک کے ہر سانحے میں جرنیل ہی کیوں ملوث ھوتے ھیں,1
بھائ ہم اتنے بےغیرت نہیں کہ نقصان کی وجہ سےفوج کو برا بھلا کہےگےمئرا والد فوجی ہے دادا کشمیر کی جنگ میں شھید ہوا ہمیں عزت کی زندگی چاہئے گولی مارو یہ ترقیاتی کامیں ہماراوطن جنت کاٹکڑا تھاامن تھا جس دن آئ ایس آئ آئ ہے جھنم بنا دیا مشرف راحیل باجوہ اورباقی جرنیل امریکی ڈالرکےکتےہیں,1
"بہت بھاری قیمت چکا کر یا بہت بھاری قیمت وصول اور کھا کے؟ یہ باجوہ بھی کتنا بیغیرت ہے، کس ڈھٹائی سے جھوٹ بولتا ہے۔ https://twitter.com/geonews_urdu/status/1076430719260463105 …",1
سب سے بڑا بےغیرت اور کٹیا انسان تم ہو تم نیوز نہیں دیکھتے دو اسمبلی ارکان نے خود کہا کہ ان کو آرمی چیف قمر باجوہ نے پی ٹی آئی میں جانے کے لیے کہا تھا فوج نے آئی ایس آئی نے مل کر کتے جعلی نکلی کھوتے کو پاکستان کا وزیراعظم بنوایا غریب عوام اس گدھے سے اب جان چھڑانے کے چکر میں ہے,1
کٸ بار توھین عدالت ہوچکی ھے ۔ پر آج تک پتہ نہیں چلا ان دو میں سے بڑا بیغیرت کون ھے ۔ بوس تو دونوں کا باجوہ ہی ھے ۔,1
بات واضح ھے باجوہ بیغیرت نے تمام غدار اکھٹےکیۓبڑی پارٹیوں کو نیب میں پھنساکر خان کو ملک کا مزاق بنانے پر لگا کر کچھ مھینے حکومت کوچلا کر مارشلإ کا انتظام بہانہ یہ کہ انکو چلانا نھیں آتا باقی سب کریپٹ,1
پاکستان کے اندر امریکی ایجنٹ کہتے ہیں کہ کشمیر کیلئے جنگ آپشن نہیں۔ اور یہ بھارتی تھنک ٹینک دعویٰ کر رہا ہے کہ کشمیر کا حل صرف جنگ سے ہو سکتا ہے۔ ان بےغیرت باجوہ عمران خان حکومت نے ہمیں اتنا ذلیل... http://www.indiandefencereview.com/news/war-with-pakistan-is-the-only-solution/ …,1
بیغیرت ہونے کی نشانی ... ماں بیچ دی ڈالر لے کر..... پتلون اتار کی ہندو کے سامنے ... تاریخی ہتھیار ڈال کر ننگے بھگائے گے.... اور انکے فوتے دوسروں کو بول رہے.... مودی کا جو یار ہے عمران باجوہ غدار ہے,1
لعنت بےغیرت کے بچےجب تمھارےناجائزبہنوئی زانی خان کو قتدارمیں لانےکےلئےتمھارےناجائز باپ باجوہ نےاسی بہن کی سری کواستمعال کیااوردھرنےدےکرپورےملک کا نظام جام کردیا تب توتم اس کواپنی چھوٹی بہن کارشتہ دینے کو بھی تیار تھے اب اسنے زانی کےخلاف دھرنا دینے کا کہا تمھیں حب الوطنی یاد آ گئی,1
